1	2018-07-02	Casie	Comnick	lsengbusch@plusstrip.com	Rejected
2	2018-07-02	Selma	Maclead	apaprocki@gogozoom.com	Approved
3	2018-07-02	Kristeen	Acey	gjeanty@faxquote.com	Approved
4	2018-07-03	Nana	Tollner	jmerced@codehow.com	Approved
5	2018-07-03	Avery	Klusman	ylueckenbach@bioholding.com	Approved
6	2018-07-03	Quentin	Loader	epaa@hatfan.com	Approved
7	2018-07-03			nschmierer@zathunicon.com	Approved
8	2018-07-04	Mona	Deleo	tmiceli@zathunicon.com	Approved
9	2018-07-04	Yuki	Vonasek	clary@scotfind.com	Rejected
10	2018-07-04	Kaitlyn	Klimek	sparvis@zumgoity.com	Approved
11	2018-07-05	Raylene	Blackwood	vhauenstein@codehow.com	Rejected
12	2018-07-05	Nieves	Batman	ecraghead@zathunicon.com	Approved
13	2018-07-06	Matthew	Rauser	evanausdal@konex.com	Approved
14	2018-07-06	Lizette	Witten	sscipione@toughzap.com	Rejected
15	2018-07-06	Roosevelt	Springe	bscheyer@isdom.com	Rejected
16	2018-07-09	Delisa	Keetch	vborgman@groovestreet.com	Rejected
17	2018-07-09	Ammie	Heintzman	shamilton@donware.com	Approved
18	2018-07-09	Lashaunda	Paulas	lweirather@condax.com	Rejected
19	2018-07-10	Thaddeus	Caudy	chalsey@kinnamplus.com	Rejected
20	2018-07-10	Evangelina	Crupi	tmeteer@zumgoity.com	Approved
21	2018-07-11			cschoeneck@bioplex.com	Approved
22	2018-07-11	Serina	Jurney	wklusman@hottechi.com	Rejected
23	2018-07-12			grestrepo@blackzim.com	Approved
24	2018-07-12	Leonora	Coyier	nplumer@doncon.com	Approved
25	2018-07-12	Virgina	Perin	lvanausdal@codehow.com	Rejected
26	2018-07-13	Melissa	Vanheusen	cfrey@scotfind.com	Approved
27	2018-07-13			spinilla@zoomit.com	Approved
28	2018-07-16			nschmierer@zathunicon.com	Approved
29	2018-07-16	Vilma	Marrier	costolaza@goodsilron.com	Approved
30	2018-07-17	Willard	Albares	gkusko@scottech.com	Approved
31	2018-07-17	Lezlie	Steffensmeier	cschoeneck@bioplex.com	Approved
32	2018-07-17	Devora	Meinerding	cschoeneck@bioplex.com	Approved
33	2018-07-18			dschmaltz@scotfind.com	Approved
34	2018-07-18	Janine	Cetta	jmerced@codehow.com	Approved
35	2018-07-19	Tamar	Lawler	lhalsey@plexzap.com	Approved
36	2018-07-19	Mirta	Yglesias	mfallick@ontomedia.com	Approved
37	2018-07-20	Dorothy	Frerking	kamigon@faxquote.com	Rejected
38	2018-07-20			cmaclead@ron-tech.com	Rejected
39	2018-07-23	Izetta	Myricks	mwaymire@hatfan.com	Approved
40	2018-07-23	Felix	Kitty	cankeny@hottechi.com	Rejected
41	2018-07-23			hmirafuentes@toughzap.com	Approved
42	2018-07-24	Jennifer	Saylors	ecraghead@zathunicon.com	Approved
43	2018-07-24	Delisa	Abdallah	lsaylors@iselectrics.com	Approved
44	2018-07-25			sparvis@zumgoity.com	Approved
45	2018-07-25	Wynell	Candlish	lhalsey@plexzap.com	Approved
46	2018-07-26	Britt	Rhym	hnachor@stanredtax.com	Approved
47	2018-07-26	Lavonna	Nicolozakes	lhalsey@domzoom.com	Rejected
48	2018-07-26	Bette	Nachor	nriden@plussunin.com	Approved
49	2018-07-27			dmalet@openlane.com	Approved
50	2018-07-30	Kris	Pedrozo	aandreason@year-job.com	Rejected
51	2018-07-30	An	Dhamer	rcantres@treequote.com	Approved
52	2018-07-30	Leonora	Motley	mpinilla@ganjaflex.com	Approved
53	2018-07-30	Howard	Lipke	aandreason@year-job.com	Rejected
54	2018-07-31			wklusman@hottechi.com	Approved
55	2018-07-31	Jeanice	Heintzman	candreason@donquadtech.com	Approved
56	2018-08-01	Daren	Montezuma	erodefer@codehow.com	Approved
57	2018-08-02	Mitsue	Bilden	rdaufeldt@zencorporation.com	Approved
58	2018-08-02	Christiane	Rentfro	hpagliuca@rundofase.com	Approved
59	2018-08-02	Brittni	Boord	dmaile@gogozoom.com	Approved
60	2018-08-03	Carlee	Jurney	mmoyd@lexiqvolax.com	Approved
61	2018-08-03	Estrella	Acey	fmorocco@toughzap.com	Approved
62	2018-08-03	Izetta	Batman	dmalet@openlane.com	Approved
63	2018-08-03	Shalon	Perruzza	sscipione@toughzap.com	Rejected
64	2018-08-06	Matthew	Sawchuk	tkorando@kinnamplus.com	Approved
65	2018-08-06	Detra	Kohnert	sshadrick@scotfind.com	Approved
66	2018-08-06			rbilden@zathunicon.com	Rejected
67	2018-08-07	Yolando	Wieser	rbilden@zathunicon.com	Approved
68	2018-08-08	Novella	Heintzman	rasar@lexiqvolax.com	Rejected
69	2018-08-08	Levi	Pagliuca	lhalsey@plexzap.com	Approved
70	2018-08-08	Delmy	Theodorov	jborgman@isdom.com	Approved
71	2018-08-09			mpinilla@ganjaflex.com	Approved
72	2018-08-09	Myra	Caudy	sdilliard@faxquote.com	Approved
73	2018-08-10	Timothy	Aquas	vborgman@groovestreet.com	Approved
74	2018-08-10	Viola	Riden	aharabedian@newex.com	Approved
75	2018-08-13	Lezlie	Gabisi	pheintzman@sunnamplex.com	Approved
76	2018-08-13			bscheyer@isdom.com	Approved
77	2018-08-14	Tresa	Juvera	erodefer@codehow.com	Approved
78	2018-08-14	Aja	Vonasek	nbartolet@inity.com	Approved
79	2018-08-14			vborgman@groovestreet.com	Approved
80	2018-08-15			mfallick@ontomedia.com	Rejected
81	2018-08-15	Kallie	Tollner	tkorando@kinnamplus.com	Approved
82	2018-08-16	Jamal	Sayaphon	lwide@mathtouch.com	Approved
83	2018-08-16	Alesia	Scriven	tsuell@ganjaflex.com	Approved
84	2018-08-16	Malcolm	Vocelka	nplumer@doncon.com	Rejected
85	2018-08-16			cturinetti@goodsilron.com	Approved
86	2018-08-17	Carissa	Vonasek	tboord@iselectrics.com	Approved
87	2018-08-17	Keneth	Engelberg	shamilton@donware.com	Approved
88	2018-08-17	Winfred	Daufeldt	gjeanty@faxquote.com	Approved
89	2018-08-17	Jeanice	Tjepkema	mloder@rantouch.com	Approved
90	2018-08-20	Rima	Corbley	rdilello@sunnamplex.com	Approved
91	2018-08-21			tnicolozakes@goodsilron.com	Approved
92	2018-08-22			cmanno@donquadtech.com	Approved
93	2018-08-22	Rikki	Sengbusch	mlietz@openlane.com	Approved
94	2018-08-23	Pete	Campain	tkarpel@plussunin.com	Approved
95	2018-08-23			ameteer@doncon.com	Approved
96	2018-08-23	Virgie	Inouye	pyum@mathtouch.com	Rejected
97	2018-08-24	Venita	Springe	fweirather@warephase.com	Rejected
98	2018-08-24	Carlee	Figeroa	grestrepo@blackzim.com	Approved
99	2018-08-24	Alyce	Tawil	aharnos@treequote.com	Approved
100	2018-08-27	Kanisha	Lungren	jmerced@codehow.com	Approved
101	2018-08-27	Leota	Estell	ljuvera@xx-holding.com	Rejected
102	2018-08-28			rpugh@kinnamplus.com	Approved
103	2018-08-28	Stephen	Reiber	mloder@rantouch.com	Approved
104	2018-08-29	Oretha	Swayze	kknipp@cancity.com	Approved
105	2018-08-29	Jacqueline	Hagele	hpagliuca@rundofase.com	Rejected
106	2018-08-29	Stephen	Wide	ameteer@doncon.com	Approved
107	2018-08-30	Dierdre	Schmaltz	vsayaphon@dontechi.com	Approved
108	2018-08-30	Bernardine	Mauson	sscipione@toughzap.com	Approved
109	2018-08-30	Danica	Loder	mscriven@singletechno.com	Approved
110	2018-08-31			cfrey@scotfind.com	Approved
111	2018-08-31	Nicolette	Samara	lragel@gogozoom.com	Approved
112	2018-08-31	Elvera	Isenhower	nriden@plussunin.com	Approved
113	2018-09-03	Zona	Lacovara	nplumer@doncon.com	Approved
114	2018-09-03			mlietz@openlane.com	Rejected
115	2018-09-04	Delmy	Claucherty	fchesterfield@condax.com	Approved
116	2018-09-04	Chaya	Cloney	lweirather@condax.com	Approved
117	2018-09-04	Kimbery	Bourbon	mshire@statholdings.com	Rejected
118	2018-09-05	Lai	Juvera	hnachor@stanredtax.com	Approved
119	2018-09-05	Freeman	Berlanga	cseewald@xx-holding.com	Rejected
120	2018-09-06	Oretha	Acey	mcorrington@faxquote.com	Approved
121	2018-09-06	Thurman	Saylors	cschieler@rangreen.com	Approved
122	2018-09-07	Sabra	Sweigard	hnachor@stanredtax.com	Approved
123	2018-09-07	Shenika	Gibes	lvanausdal@codehow.com	Approved
124	2018-09-10			gbuzick@bioholding.com	Approved
125	2018-09-10	Lonna	Biddy	rkannady@rundofase.com	Approved
126	2018-09-11			cmaclead@ron-tech.com	Approved
127	2018-09-11	Wilda	Butt	vhauenstein@codehow.com	Approved
128	2018-09-12	Regenia	Ostrosky	tarceo@stanredtax.com	Approved
129	2018-09-12	Joni	Neither	mloder@rantouch.com	Approved
130	2018-09-13			ljuvera@xx-holding.com	Rejected
131	2018-09-13			ameteer@doncon.com	Rejected
132	2018-09-14			sgudroe@donware.com	Approved
133	2018-09-14			mschmaltz@zencorporation.com	Approved
134	2018-09-14	Louisa	Caiafa	jnicolozakes@plexzap.com	Approved
135	2018-09-17	Annelle	Keener	dmalet@openlane.com	Rejected
136	2018-09-17	Lonna	Venere	gbuzick@bioholding.com	Approved
137	2018-09-18	Ashlyn	Walthall	rdhamer@donware.com	Approved
138	2018-09-18			aharnos@treequote.com	Approved
139	2018-09-18			jneither@statholdings.com	Approved
140	2018-09-19			rbilden@zathunicon.com	Rejected
141	2018-09-19	Tarra	Wiklund	gmauson@sumace.com	Rejected
142	2018-09-19			dschmaltz@scotfind.com	Approved
143	2018-09-20			hpagliuca@rundofase.com	Approved
144	2018-09-20			gkusko@scottech.com	
145	2018-09-20	Caitlin	Lacovara	ewrinkles@zotware.com	Approved
146	2018-09-20	Natalie	Acey	nschmierer@zathunicon.com	Approved
147	2018-09-21	Olive	Farrow	cseewald@xx-holding.com	Approved
148	2018-09-21			liturbide@openlane.com	Approved
149	2018-09-24			gmauson@sumace.com	Approved
150	2018-09-24	Abel	Modzelewski	lfillingim@konex.com	Rejected
151	2018-09-24	Krissy	Hochard	rasar@lexiqvolax.com	Rejected
152	2018-09-25			mfallick@ontomedia.com	Approved
153	2018-09-25	Rebecka	Meteer	tnicolozakes@goodsilron.com	Approved
154	2018-09-25	Graciela	Baltimore	lstimmel@j-texon.com	Approved
155	2018-09-26	Ty	Papasergi	gmauson@sumace.com	Approved
156	2018-09-26			jturinetti@toughzap.com	Approved
157	2018-09-26	Chantell	Monterrubio	sgudroe@donware.com	Approved
158	2018-09-27	Ronny	Strassner	rmaynerich@bioholding.com	Approved
159	2018-09-27	Felicidad	Hoffis	pyum@mathtouch.com	Approved
160	2018-09-27	Sharen	Gibes	nriden@plussunin.com	Approved
161	2018-09-28	Sharee	Gudroe	ttolfree@iselectrics.com	Approved
162	2018-09-28	Latrice	Vizarro	mshire@statholdings.com	Approved
163	2018-10-01	Dean	Gellinger	tmeteer@zumgoity.com	Approved
164	2018-10-02	An	Miceli	tmeteer@zumgoity.com	Approved
165	2018-10-02			remigh@ganjaflex.com	Approved
166	2018-10-03	Caitlin	Theodorov	lvanausdal@codehow.com	Approved
167	2018-10-04	Minna	Blunk	vborgman@groovestreet.com	Approved
168	2018-10-04	Jacqueline	Korando	gjeanty@faxquote.com	Approved
169	2018-10-04			kgabisi@opentech.com	Approved
170	2018-10-04	Amber	Bubash	tboord@iselectrics.com	Approved
171	2018-10-05	Jolene	Tomasulo	jneither@statholdings.com	Approved
172	2018-10-05	Jacqueline	Nicolozakes	rasar@lexiqvolax.com	
173	2018-10-05	Georgene	Neither	aharabedian@newex.com	Approved
174	2018-10-08	Rodolfo	Canlas	mschmaltz@zencorporation.com	Approved
175	2018-10-08	Helga	Gwalthney	lhalsey@plexzap.com	Approved
176	2018-10-09	My	Farrow	remigh@ganjaflex.com	Rejected
177	2018-10-09	Lenna	Ventura	hweirather@lexiqvolax.com	Approved
178	2018-10-10	Ligia	Baltimore	nbartolet@inity.com	Rejected
179	2018-10-10	Judy	Konopacki	agudroe@rantouch.com	Approved
180	2018-10-10	Nichelle	Cookey	lhalsey@plexzap.com	Approved
181	2018-10-11			spinilla@zoomit.com	Approved
182	2018-10-11	Lenna	Saulter	vhauenstein@codehow.com	Rejected
183	2018-10-11	Nana	Nabours	ythyberg@openlane.com	Approved
184	2018-10-12			lstimmel@j-texon.com	Approved
185	2018-10-12	Gregoria	Sweigard	vhauenstein@codehow.com	Approved
186	2018-10-15	Regenia	Garufi	shamilton@donware.com	Approved
187	2018-10-15	Skye	Regusters	bscheyer@isdom.com	Approved
188	2018-10-16			lehmann@plusstrip.com	Approved
189	2018-10-16	Larae	Scheyer	kknipp@cancity.com	Rejected
190	2018-10-17	Fletcher	Eroman	rmaynerich@bioholding.com	Approved
191	2018-10-17	Truman	Rhoden	cgrenet@warephase.com	Approved
192	2018-10-18	Tawna	Wildfong	goles@newex.com	Approved
193	2018-10-18			rkannady@rundofase.com	Rejected
194	2018-10-18			nplumer@doncon.com	Approved
195	2018-10-19	Louvenia	Burnard	fweirather@warephase.com	Approved
196	2018-10-19	Fatima	Hoa	cmaclead@ron-tech.com	Approved
197	2018-10-22	Izetta	Restrepo	dbayless@codehow.com	Approved
198	2018-10-22	France	Delasancha	tboord@iselectrics.com	Approved
199	2018-10-23	Tiera	Louissant	rkannady@rundofase.com	Rejected
200	2018-10-23	Cecily	Andreason	fcoyier@fasehatice.com	Approved
201	2018-10-23	Xochitl	Dallen	rasar@lexiqvolax.com	Approved
202	2018-10-24	Christiane	Vizarro	grestrepo@blackzim.com	Approved
203	2018-10-24	Tiffiny	Staback	tmeteer@zumgoity.com	Approved
204	2018-10-24	Paris	Wolfgramm	tmeteer@zumgoity.com	Approved
205	2018-10-25	Raylene	Buzick	lweirather@condax.com	Rejected
206	2018-10-25	Beatriz	Grenet	jdrymon@kan-code.com	Approved
207	2018-10-25	Elvera	Hirpara	mgesick@hatfan.com	Approved
208	2018-10-26			cturinetti@goodsilron.com	Approved
209	2018-10-29	Jettie	Treston	lsaylors@iselectrics.com	Approved
210	2018-10-29	Lauran	Lipke	ffrancescon@finjob.com	Approved
211	2018-10-29			kknipp@cancity.com	Approved
212	2018-10-30	Linn	Borgman	tboord@iselectrics.com	Approved
213	2018-10-30	Angella	Patak	ffrancescon@finjob.com	Approved
214	2018-10-31	Mitsue	Kolmetz	lehmann@plusstrip.com	Approved
215	2018-11-01	Staci	Hengel	cmanno@donquadtech.com	Approved
216	2018-11-01	Roosevelt	Hirpara	sscipione@toughzap.com	Approved
217	2018-11-02	Jovita	Tomblin	lvanausdal@codehow.com	Approved
218	2018-11-05	Raymon	Auber	hpagliuca@rundofase.com	Approved
219	2018-11-05	Nicolette	Weight	jneither@statholdings.com	Approved
220	2018-11-06	Lettie	Yum	gkusko@scottech.com	Approved
221	2018-11-06	Sharee	Ventura	taquas@streethex.com	Approved
222	2018-11-06	Venita	Beech	cschoeneck@bioplex.com	Rejected
223	2018-11-07	Kerry	Lipke	lcolla@condax.com	Approved
224	2018-11-07	Elli	Dilliard	swaymire@gogozoom.com	Approved
225	2018-11-07			dschmaltz@scotfind.com	Approved
226	2018-11-08	Talia	Tolfree	lsengbusch@plusstrip.com	Approved
227	2018-11-08	Karan	Bilden	fmorocco@toughzap.com	Approved
228	2018-11-08	Laurel	Stockham	vborgman@groovestreet.com	Approved
229	2018-11-09	Levi	Haufler	dbayless@codehow.com	Approved
230	2018-11-09	Dalene	Pelkowski	gjeanty@faxquote.com	Approved
231	2018-11-12	Beatriz	Montezuma	sbrucato@bioholding.com	Rejected
232	2018-11-12	Rickie	Aquas	shamilton@donware.com	Approved
233	2018-11-12	Kallie	Strassner	gjeanty@faxquote.com	Rejected
234	2018-11-13	Skye	Chaffins	rdhamer@donware.com	Approved
235	2018-11-13	Thaddeus	Hughey	sparvis@zumgoity.com	Approved
236	2018-11-14	Detra	Rim	pheintzman@sunnamplex.com	Approved
237	2018-11-14	Antione	Tomblin	tarceo@stanredtax.com	Rejected
238	2018-11-15			fweirather@warephase.com	Approved
239	2018-11-15	Ceola	Lace	tmiceli@zathunicon.com	Rejected
240	2018-11-15	Novella	Hirpara	kgabisi@opentech.com	Approved
241	2018-11-16	Detra	Lace	spinilla@zoomit.com	Approved
242	2018-11-16	Merlyn	Oldroyd	cmanno@donquadtech.com	Approved
243	2018-11-19	Rikki	Hollack	kamigon@faxquote.com	Approved
244	2018-11-19	Quentin	Wildfong	mshields@iselectrics.com	Approved
245	2018-11-20	Sabra	Dilliard	rasar@lexiqvolax.com	Approved
246	2018-11-20	Lizbeth	Cronauer	tmeteer@zumgoity.com	Approved
247	2018-11-21	Meaghan	Samu	fstorment@mathtouch.com	Approved
248	2018-11-21	Fatima	Berlanga	lragel@gogozoom.com	Approved
249	2018-11-21			fchesterfield@condax.com	Approved
250	2018-11-22	Leslie	Papasergi	erodefer@codehow.com	Rejected
251	2018-11-22	Regenia	Perez	epaa@hatfan.com	Approved
252	2018-11-23	Heike	Asar	mfallick@ontomedia.com	Approved
253	2018-11-23	Bette	Diestel	fchesterfield@condax.com	Rejected
254	2018-11-23	Denise	Frankel	lfern@zumgoity.com	Rejected
255	2018-11-26			sdilliard@faxquote.com	Approved
256	2018-11-26	Fatima	Chesterfield	mshire@statholdings.com	Approved
257	2018-11-27			vborgman@groovestreet.com	Approved
258	2018-11-27	Marjory	Burnard	cschieler@rangreen.com	Approved
259	2018-11-27	Tiera	Toelkes	dbruschke@betasoloin.com	Rejected
260	2018-11-28	Sheron	Paa	shoogland@kan-code.com	Approved
261	2018-11-29	Reena	Lukasik	jnicolozakes@plexzap.com	Rejected
262	2018-11-30	Van	Degonia	vborgman@groovestreet.com	Approved
263	2018-11-30	Bok	Ferrario	pyum@mathtouch.com	Rejected
264	2018-12-03	Carissa	Coody	apaprocki@gogozoom.com	Approved
265	2018-12-03	Jerry	Nestle	lfillingim@konex.com	Approved
266	2018-12-04	Felix	Storment	apaprocki@gogozoom.com	Approved
267	2018-12-04	Franklyn	Nachor	thughey@statholdings.com	Approved
268	2018-12-04	Refugia	Sweely	bscheyer@isdom.com	Approved
269	2018-12-05	Xuan	Dubaldi	tarceo@stanredtax.com	Approved
270	2018-12-05	Lai	Manno	mshire@statholdings.com	Approved
271	2018-12-06	Annabelle	Harnos	fmorocco@toughzap.com	Approved
272	2018-12-06	Izetta	Thyberg	sshadrick@scotfind.com	Rejected
273	2018-12-06	Mitsue	Kitzman	nplumer@doncon.com	Approved
274	2018-12-07	Merlyn	Sturiale	candreason@donquadtech.com	Approved
275	2018-12-07			ythyberg@openlane.com	Approved
276	2018-12-07	Gail	Buzick	candreason@donquadtech.com	Rejected
277	2018-12-10	Art	Gellinger	tbuzick@kinnamplus.com	Rejected
278	2018-12-10	Dean	Luczki	remigh@ganjaflex.com	Approved
279	2018-12-11			tkines@zotware.com	Approved
280	2018-12-12	Alline	Gillaspie	tmeteer@zumgoity.com	Approved
281	2018-12-12			fweirather@warephase.com	Approved
282	2018-12-12	Hubert	Royster	jneither@statholdings.com	Approved
283	2018-12-13	Xochitl	Heintzman	jnicolozakes@plexzap.com	Approved
284	2018-12-13	Deonna	Gwalthney	rdhamer@donware.com	Approved
285	2018-12-13	Carissa	Pelkowski	awenner@openlane.com	Approved
286	2018-12-14	Cecily	Newville	grestrepo@blackzim.com	Rejected
287	2018-12-14	Elvera	Craghead	tkarpel@plussunin.com	Approved
288	2018-12-17	Marjory	Hoffis	mscriven@singletechno.com	Approved
289	2018-12-17	Derick	Lace	rkannady@rundofase.com	Approved
290	2018-12-17	Delisa	Angalich	sbrucato@bioholding.com	Approved
291	2018-12-18	Krissy	Harabedian	lhalsey@plexzap.com	Approved
292	2018-12-18	Elke	Bourbon	vhixenbaugh@green-plus.com	Approved
293	2018-12-19	Howard	Kalafatis	ecraghead@zathunicon.com	Approved
294	2018-12-19			tkorando@kinnamplus.com	Approved
295	2018-12-20			kscheyer@conecom.com	Approved
296	2018-12-20	Rolland	Maynerich	cturinetti@goodsilron.com	Approved
297	2018-12-20	Simona	Andreason	epaa@hatfan.com	Rejected
298	2018-12-21	Alline	Andreason	erodefer@codehow.com	Approved
299	2018-12-21	Timothy	Degroot	awenner@openlane.com	Approved
300	2018-12-21	Britt	Tolfree	ylueckenbach@bioholding.com	Approved
301	2018-12-24	Olive	Flosi	rbilden@zathunicon.com	Approved
302	2018-12-24			mcorrington@faxquote.com	Approved
303	2018-12-25	Shawnda	Wieser	sgudroe@donware.com	Rejected
304	2018-12-25	Ashlyn	Hauenstein	lsaylors@iselectrics.com	Approved
305	2018-12-26	Lenna	Breland	mgesick@hatfan.com	Approved
306	2018-12-27			mfallick@ontomedia.com	Rejected
307	2018-12-27			cfrey@scotfind.com	Approved
